Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,label,processed
cowo yang jago drasex mana? sini ngentot sama adek - luvian',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,cowok jago drasex ngentot adik luvian
"USER kroasia itu kapir tauuu,ngapain blajar sm kapir...udh lupa sm kapling sorga??'",1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,kroasia kafir tau ajar kafir lupa kapling sorga
USER USER loh bukan nya mentri suharto ada yg homo?',1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,nya menteri soeharto homo
Gue tau loh bukan yang dulu yang masih culun dan cemen semua orang pasti akan berubah perlahan2 entah itu baik / buruk :)',0,0,0,0,0,0,0,0,0,0,0,0,Normal,gue tau culun takut orang ubah perlahan buruk
Pada perang salib dulu itu kerajaan di Afrika terbagi dua yakni Babilonia pemeluk kristen dan Tobaco pemeluk islam',0,0,0,0,0,0,0,0,0,0,0,0,Normal,perang salib raja afrika bagi babilonia peluk kristen tobaco peluk islam
"Kejar setorang memang cukup bangsad, mana rupiah turun \xf0\x9f\x98\xa5'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,kejar setor bangsat rupiah turun
"Moga ini ada tindak lanjutnya!; ; Pelaporan terhadap ?penista agama? Ade Armando akan dilakukan langsung oleh Ketua Umum FPI KH. Shobri Lubis ke Bareskrim Mabes Polri, Gambir, Jakarta Pusat pada Selasa (10/4) pukul 13.00 WIB.; #Perhaps USER;",1,0,1,0,1,0,0,0,0,1,0,0,Hate Speech,moga tindak lapor nista agama adek armando langsung ketua front bela islam kh shobri lubis badan reserse kriminal markas besar polisi republik indonesia gambir jakarta pusat selasa waktu indonesia bagi barat
USER USER USER .\nOnta mati klo kebanyakan Minum',1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,onta mati banyak minum
URL Ahok tng mrka trus was-was hdpnya USER USER USER USER USER USER USER,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,ahok tng was was hidup
Itu baru di Sul Teng.. !!!; Ini ekses akibat tersandera hutang china !!!; #2019GantiPresiden; #2019PresidenBaru ; #2019TetapJokowiGanti,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,sul teng ekses akibat sandera hutang cina
"6. Pride (Yunani; \xe1\xbd\x99\xcf\x80\xce\xb5\xcf\x81\xce\xb7\xcf\x86\xce\xb1\xce\xbd\xce\xaf\xce\xb1-hyper\xc4\x93phania) keangkuhan/harga diri/kesombongan\ndikenal juga dengan sebutan hubris/vanity. harga diri yang tinggi dapat merubah manusia sombong, kesombongan membuat manusia terkutuk dimata tuhan.dan dapat membuat manusia mencintai dirinya sendiri-'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,pride yunani hyperphania angkuh harga sombong kenal sebut hubris vanity harga ubah manusia sombong sombong manusia kutuk mata tuhan manusia cinta
"Aku bertanya tujuan pada hati\nLogikaku yg menjawab \nTapi hati tak tenang\nAku bertanya pada logika \nHatiku sedih \nKu cari jawaban dalam wasiat yg Beliau tinggalkan. \nDan aku mulai menjadi terasing dan asing di mata manusia. \nTak apa duhai diri, ada",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tuju hati logika hati tenang logika hati sedih ku cari wasiat beliau tinggal asing asing mata manusia duhai
USER Tak hanya kurang bertaji nya kpk era ini...tapi era ini juga komitmen dlm pemberantasan korupsi tdk spt di era Pak sby....,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,taji nya komisi berantas korupsi era era komitmen berantas korupsi surat pemberitahuan tahun era susilo bambang yudhoyono
RT USER: Admin tolol di partai tolol\nPartai Tolol untuk orang Tolol',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,admin tolol partai tolol partai tolol orang tolol
"RT USER: Ayu Ting Ting Goyang Hot Dekat Raffi Ahmad, Nagita Slavina: Kampungan, Norak URL",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,ayu ting ting goyang hot raffi ahmad nagita slavina kampung norak
Video ttg TKA dibuat oleh Malaysia tapi mengutip pernyataan saya di USER,0,0,0,0,0,0,0,0,0,0,0,0,Normal,video tenaga kerja asing malaysia kutip nyata
PPP: Jangan Buru-buru Tolak Wacana Pilkada LewatÂ DPRD,0,0,0,0,0,0,0,0,0,0,0,0,Normal,ppp buru buru tolak wacana pilih kepala daerah dewan wakil rakyat daerah
"Random pagi2 ada Bapak2 nyamperin ke meja kerja trus nanya ""pake bedak apa sih biar mukanya bersih, istri saya butek soalnya""\nIngin ku jawab pake air wudhu tapi ku Kristen.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,random pagi samper meja kerja pakai bedak biar muka bersih istri butek ku pakai air wudhu ku kristen
Memek lonte pengen disodok kontol gede',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,memek lonte sodok kontol gede
Jokowi aja yg mundur. USER tutup. URL,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,jokowi mundur tutup
"USER Ngomong opo itu.mulut kok seperti banci...beli kaca dulu lihat dirimu,. Broo'",1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,bicara mulut banci beli kaca lihat diri bro
USER Ada amin rasis.\nAda amat dani\nAda ratna si paiiit.\nAda si onta.\nAda si lobang anus.\nJdi jngan takut wo wo..\nKehabisan obat penenang yh.',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,amin racist nada dan nada ratna paiiit nada onta nada lobang anus takut oi oi habis obat tenang
USER Tunggu komando IMAM BEJAT CABUL USER . TAIK BEER \xf0\x9f\x8d\xba\n\nApe2 bawa ULAMA...\nDASAR Banj SEMPAK',1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,tunggu komando imam bejat cabul tai bir bawa ulama dasar banj sempak
Kabinet berantakan \nPemecah belah persatuan hanya ad di rezim ini',1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,kabinet beranta pecah belah satu rezim
"dih! Ngaku lebih pinter dr orang politik, NGACA DULU WOYY tampang loe aja k\xc3\xa6k orang BEGO!!! USER ckakakakak'",1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech,aku pintar orang politik kaca oi tampang kakak orang bego wkwk
"#PDIPerjuanganMenang Dengan menekan perusahaan tambang dgn target proyek yang impossible, lalu dilelang murah pada antek Cina. NTB contoh kasus. PDIP mau menang? Dasar bajingan'",1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,tekan usaha tambang target proyek impossible lelang murah antek cina ntb contoh partai demokrasi indonesia juang menang dasar bajing
USER USER ga caya sama mulut buaya mu bwang',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,percaya mulut buaya mu bawang
"2019, jika SBY + PRABOWO menyatu melawan MEGA + JOKOWI , maka peristiwa 2004 akan terulang dimana PDIP yg Incumbent dikalahkan mutlak oleh SBY. ; ; Tp jk JKW+MEGA+SBY melawan PRABOWO, mk Pilpres selesai sudah. ; ; Jk 3 Poros di Pilpres, mk salah satu Lawan",0,0,0,0,0,0,0,0,0,0,0,0,Normal,susilo bambang yudhoyono prabowo satu lawan mega jokowi peristiwa ulang mana partai demokrasi indonesia juang incumbent kalah mutlak susilo bambang yudhoyono jokowi mega susilo bambang yudhoyono lawan prabowo mk pilih presiden selesai poros pilih presiden mk salah lawan
RT USER USER Jangan kayak BANCI KALENG kamu GATOT sering buat Gaduh gentleman lah MUNDUR siap bersaing di pemilihan presidens 2019 melawan Jokowi,1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,kayak banci kaleng gatot gaduh gentleman mundur saing pilih presiden lawan jokowi
"5. Yang terakhir karena Indonesia negara dengan populasi muslim terbesar di dunia, yang mana Islam saat ini merupakan musuh barat &amp; Komunis karena dapat menghambat agenda dan kepentingan mereka.(Obviously)'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,indonesia negara populasi muslim besar dunia islam musuh barat amp komunis hambat agenda penting obviously
USER USER umuh &gt; persib\npersib kunyuk!!!!\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,umuh persib persib kunyuk
USER USER Buat film muslim pilih ahok mati nggak di sholatin......; dijamin laris ......,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,film muslim pilih ahok mati salat jamin laris
"tapi banu banu Yahudi itu tentu beda dgn banu banu Kristen Syriac. salah satu perbedaan ad banu Yahudi tetep pake ""eloah/ elohim/ yahwe/"" sedangkan Syriac sudah pake ""alah/ allah""'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,banu banu yahudi beda banu banu kristen suriah salah beda banu yahudi pakai eloah elohim yahwe suriah pakai alah allah
USER Eh kenapa muka merah2 tu? Tak dpt cendol ke? Bukan la setan cuaca skrg ni panas.',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,muka merah cendol setan cuaca panas
Pemberitaan saracen diframing katak seakan tim prabowo dan anies-sandi. Seberulnya itu media menumpahkan sakit hati katak dan cebong. *Ehe,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,berita saracen diframing katak akan tim prabowo anies sandi media tumpah sakit hati katak cebong ehe
"Giat Bhabinkamtibmas Brigpol Mbs Sihombing pd hari ini, Rabu 11 April 2018 melaks sambang desa dan tatap muka sekaligus monitoring Kamtibmas menuju Pilkada 2018 di Desa Lobusiregar I, tepatnya dirumah Rudi Panjaitan, Helman Siahaan dan Hotman Siahaan",0,0,0,0,0,0,0,0,0,0,0,0,Normal,giat bhayangkara bina aman dan tertib masyarakat brigadir polisi manajemen bas sekolah sihombing rabu april laksana sambang desa tatap muka pantau aman dan tertib masyarakat pilih kepala daerah desa lobusiregar tepat di rumah rudi panjaitan helm siahaan hotman siahaan
Syg bgt ya ngeliat perempuan kyk gini... Gak ada status apa2 tp udah nemplok sm laki-laki sana sini. Haduh....\nNagita Slavina Blak-blakan Sebut Ayu Ting Ting Kampungan \xe2\x80\x93 VIVA URL,0,1,0,0,0,0,0,0,0,0,0,0,Abusive,sayang banget perempuan kayak status tempel laki laki aduh nagita slavina blak blak ayu ting ting kampung viva
USER Jgn lupa juga kang.... Umat katolik dan minorutas lainnya diperhatika. Gubernur untuk semua golongan bukan satu golongan.',0,0,0,0,0,0,0,0,0,0,0,0,Normal,lupa kang umat katolik minoritas perhati gubernur golong golong
USER USER USER USER Kan ane bukan cebong udeh dibilangin dari maren masih ngeyel\nSitu maksa ane jadi cebong?',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,cebong bilang kemarin eyel situ paksa cebong
"USER Kelemahan gerindra itu ada di orang ini,...Prabowo turun elektabilitasnya karena CONGOR fadlizon spt DURNO'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,lemah gerindra orang prabowo turun elektabilitasnya congor fadli zon surat pemberitahuan tahun durno
"Selamat Hari Kartini, setiap kali selalu dirayakan, lalu apa maknanya kali ini ð?¤?",0,0,0,0,0,0,0,0,0,0,0,0,Normal,selamat kartini kali raya makna kali
"Foto memang bisu ,tpi memiliki banyak arti yg sush diartikan,sma seperti kamu susah diartikan,mau putus atau lanjut ?'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,foto bisu milik arti susah arti susah arti putus
USER wakakakaka aku sudah mengalaminya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 tetiba muncul grub wa a.n Bani Abd Hadi a.k.a mbahku dan seketika aku mek kenal beberapa orang saja \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\,0,0,0,0,0,0,0,0,0,0,0,0,Normal,wkwk alam muncul grub wa bani abdi had mbah mek kenal orang
"abam pres badar n nuqaba pling boekkkð???, dia ni hebat dlm bidang agama, x tkut nk tgur member sndiri, n selalu wat lawak hambar (yg pling aku ingt smpai skrg lawak dia klau org ckp jom gerak skrg dia akn gerakkn badan dia yg chubby tu)ð???,",0,0,0,0,0,0,0,0,0,0,0,0,Normal,ayah pres badar nuqaba boekkk hebat bidang agama takut natural killer tegur member lawak hambar lawak orang jom gerak gera badan chubby
â??Seorang anak Pekan telah mengilhamkan Dasar Ekonomi Baru (DEB) dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar. Beliau adalah Allahyarham Tun Abdul Razakâ?? - DS USER #MalaysiaMemilih #HogohUndi,0,0,0,0,0,0,0,0,0,0,0,0,Normal,anak pekan ilham dasar ekonomi deb gerak utama maju ekonomi bandar beliau allah ya rahman tun abdul razak ds
"USER USER Hahaha sialaaan nih si USER,; ; ternyata klo lg laper, ; presiden juga mau disikat sama doið???ð??½; ;",0,0,0,0,0,0,0,0,0,0,0,0,Normal,haha sialaaan lapar presiden sikat
"USER USER USER mau menasehati kali supaya ga ugal2an nih rezim.. eh tapi ini negeri sdh keburu ancor..nah skrg saja ekonomi morat marit,, kacaoooooo!!'",1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,nasihat kali ugalan rezim negeri keburu hancur ekonomi moral meni kacaoooooo
"USER aelaah silit kebeler,. ngapa dikasianin,., org makin sayang saya pak,.,\nsetelah kasus sosmed gw baru sadar bbrapa hal di seitansai kemarin.,.\ntar gw ceritain,., duuuhhh,. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,alah silit kebelet kasihan orang sayang media sosial gue sadar satu instansi kemarin gue cerita duuuhhh
"USER tahun 2019 Rakyat makan ASPAL dan BETON; ini adalah solusi jitu mengurangi kemiskinan; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #",1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,rakyat makan aspal beton solusi jitu kurang miskin ahli cebong tukang tipu cebong goblok ketulungan plonga plongo akibat optimisme
"USER Aku pernah sempat baca ttg Harun Yahya ini yg 'membelot' ke kubu Yahudi dgn Freemasonry nya...kdg suka ga percaya...""",0,0,0,0,0,0,0,0,0,0,0,0,Normal,baca harun yahya belot kubu yahudi freemason nya kadang suka percaya
Kita Maju Bersama Ulama ; Kita Bergerak Bersama Semua Tokoh Agama untuk Indonesia; #NderekGusMus,0,0,0,0,0,0,0,0,0,0,0,0,Normal,maju ulama gerak tokoh agama indonesia
"#MukidiKepedean ; Pertanyaan mudah ya..; Dijawab yg keras , tapi Saya minta dijawab yg keras , siapa nama Saya ?",0,0,0,0,0,0,0,0,0,0,0,0,Normal,mudah keras keras nama
USER Kemarin di hujat sekarang mengharap dasar para bani kamprey',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,kemarin hujat harap dasar bani kampret
"USER Penjelasan sy bukan FITNAH, silahkan DIBANTAH USER Apollinaris Darmawan Sebut Al-Quran Kitab Sampah",1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,jelas fitnah sila ban apollinaris darmawan al alquran kitab sampah
"Monyet aja koloe dbilang saudra sma elo pasti ogah, hdupmu kok gini amat ya.. Toe Hati apa comberan? USER'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,monyet koloe bilang saudara ogah hidup hati comberan
Body Lufra/ scrub dg bhn dasar lidah buaya utk mlembabkn kulit &amp; lbh bcahaya info: 087812026394 #BMI',0,0,0,0,0,0,0,0,0,0,0,0,Normal,body lufra scrub bahan dasar lidah buaya melembabkan kulit amp cahaya info
USER USER jangan2 penganut bumi datar juga? \xf0\x9f\x98\x9d\nsoalnya teori bumi bulat kan dari orang asing yg notabane musuh mereka.',0,0,0,0,0,0,0,0,0,0,0,0,Normal,anut bumi datar teori bumi bulat orang asing notabene musuh
"Becak Warga Binjai Hendak Disita karena Gunakan Tenda Bertuliskan #2019GantiPresiden, PKS MERADANG; ; Bukti pemerintah panik dan takut?; ;",1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,becak warga binjai sita tenda tulis partai adil sejahtera radang bukti perintah panik takut
Munas Alim Ulama PPP di semarang. menghasilkan lima rekomendasi syarat dan kriteria-kriteria bagi Calon Wakil Presiden yang akan mendampingi Bpk Jokowi di 2019 mendatang. #Romahurmuziy,0,0,0,0,0,0,0,0,0,0,0,0,Normal,musyawarah nasional alim ulama ppp semarang hasil rekomendasi syarat kriteria kriteria calon wakil presiden damping jokowi
USER Luar biasa pencerahan nya.. Saya merasa gagal sebagai anak ekonomi.. Wkwk,0,0,0,0,0,0,0,0,0,0,0,0,Normal,cerah nya gagal anak ekonomi wkwk
"USER USER USER USER Kafan berasal dari budaya yahudi, kenapa umat Islam mengklaim ?'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,kafan asal budaya yahudi umat islam klaim
Oleh rezim skrg atas kendali Negara Cina Komunis yg mjd patron tunggal rezim anti islam ( Jokowi ),1,0,0,1,1,1,0,0,0,0,1,0,Hate Speech,rezim kendali negara cina komunis patron tunggal rezim anti islam jokowi
USER USER itu tanda nya mau pilkada n pilpres,0,0,0,0,0,0,0,0,0,0,0,0,Normal,tanda nya pilih kepala daerah pilih presiden
Misi4: Membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya Jawa Barat yang luhur #No3JabarAsyik #Asyikm3nang,0,0,0,0,0,0,0,0,0,0,0,0,Normal,misi bangun masyarakat gotong royong toleran harmoni selaras nilai budaya jawa barat luhur
Ketabahan pasangan En Taufiq dan Puan Nurliyana yang wajar dicontohi.. jom kita beri sumbangan untuk meringankan beban pasangan ini... come on twitter do your things! ; ; BSN - 0510541000096745 ; Bank Islam - 05058020145124 ; (Nurliyana bte Abdul Raziff) ;,0,0,0,0,0,0,0,0,0,0,0,0,Normal,tabah pasang taufik puan nurliyana wajar contoh jom sumbang ringan beban pasang come on twitter do your pikir badan standar nasional bank islam nurliyana bosan abdul razif
"USER Apaansi tai baru gt doang belagunya udah selangit. Ga inget ada karma? Ntar bbrp taun lagi kalo idol lu flop, gua ketawa paling keras.'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,apa sih tai doang belaganya langit karma idol flop gue tertawa keras
USER USER celeng kgn gw y',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,celeng kangen gue
"#TerangiNegeri dengan budaya , yuk pada visit ke purwokerto ,mumpung Ada even rakyat.; .; #purwokerto; #extravaganzabanyumas",0,0,0,0,0,0,0,0,0,0,0,0,Normal,budaya unjung purwokerto mumpung even rakyat
"Presiden itu punya dana taktis, dia bisa menggunakan untuk kepentingan rakyatnya di luar program2 pemerintah yang sudah ada. Soal program banyak sekali: ada pembangunan infrastruktur, KIP, KIS, Sertifikat tanah, perhutanan sosial, BBM 1 harga, padat karya,",0,0,0,0,0,0,0,0,0,0,0,0,Normal,presiden dana taktis penting rakyat program perintah program bangun infrastruktur kip kartu indonesia sehat sertifikat tanah hutan sosial bahan bakar minyak harga padat karya
USER Aamiin ya Allah :(((\nTimnya Kinan aja sampai pelatihan ular karena dia dapat di rawa-rawa. Aku dapatnya di sungai gede gt dan musuhnya buaya wkwkw',0,0,0,0,0,0,0,0,0,0,0,0,Normal,amin allah tim kan latih ular rawa rawa dapat sungai gede musuh buaya wkwk
USER USER MAJU KAMU NGATAIN MAMA AKU BOLOT',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,maju maki mama bolot
"Grombolan Kadal Jidat gosong,mmg bgtu, sukanya ribut tapi klo grombolanya yg salah pura2 Budek..Dasar Grombolan Cingkrang URL",1,1,0,1,0,0,1,0,0,0,1,0,Hate Speech,gerombol kadal jidat gosong suka ribut gerombol salah pura budek dasar gerombol cingkrang
USER USER USER Segitu gentarnya dia takut terhadap Kafir...\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0,Normal,gentar takut kafir
RT USER USER betul padahal saracen juga siapa sehingga akun yang kritis dianggap saracen kan aneh jokowi,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,saracen akun kritis anggap saracen aneh jokowi
USER siapa bego lu bukan tmn gua najis dah kesel sendiri gue',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,bego teman gue najis kesal gue
USER USER Kafir kristen selalu buat ulah,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,kafir kristen ulah
"USER Tau dong, bau baunya udh keciri ini sipit buluq'",1,1,1,0,0,1,0,0,0,1,0,0,Hate Speech,tau bau bau cir sipit buluk
"USER kayak memegang, bukan mucikari'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,kayak pegang mucikari
"Guru TK Dharma Wanita Persatuan Desa Plumbon Porong Deklarasi anti HOAX ,Ujaran kebencian, issu sarah dan mendukung pilkada damai",0,0,0,0,0,0,0,0,0,0,0,0,Normal,guru tk darma wanita satu desa plumbon porong deklarasi anti hoaks ujar benci isu sarah dukung pilih kepala daerah damai
USER Anjir serem maennya begituan \xf0\x9f\x98\x82\xf0\x9f\x91\x8c',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,anjir seram main begitu
USER Kayaknya bisa? Atau cuma bank tertentu? Bilang aja mau jual uang asing/tukar ke rupiah',0,0,0,0,0,0,0,0,0,0,0,0,Normal,kayak bank bilang jual uang asing tukar rupiah
USER USER USER USER Onta yaman ni\n\nsetahun lagi gua deportasi loe',1,1,1,0,0,0,0,0,1,0,0,1,Hate Speech,onta yaman tahun gue deportasi
Hati-Hati Berita Pilkada yang Berbau Hoax #madiun #madiuntoday #100thmadiun #KotaKarismatikMadiun #tolakcukaiilegal; Kunjungi juga,0,0,0,0,0,0,0,0,0,0,0,0,Normal,hati hati berita pilih kepala daerah bau hoaks kunjung
USER \xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88udah ketauan HOAX ya Fahri mangkanye klu ambil berite tuyg update jangan dari tong sampah diambil terus di SS taunya berit udah,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,tahu hoaks fahri ambil berita tuyg baru tong sampah ambil screenshoot tau berita
Mantaaap DM dekat sama Banser bang USER,0,0,0,0,0,0,0,0,0,0,0,0,Normal,mantap direct message baris serba guna bang
"ternyata ada lebah yg gak suka bunga, tapi makan bangkai. gw penasaran madu nya kaya gimana \xf0\x9f\xa4\x94'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,lebah suka bunga makan bangkai gue penasaran madu nya kayak
USER USER Pantas indonesia mundur dalam segala bentuk,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,indonesia mundur bentuk
USER USER USER USER Naahh yg dongo yg bilang hekell hahaha',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,dongok bilang hacker haha
USER USER USER USER Hahahaha blunder lu cebong... Yg gak ngasih tuh pem. pusat dengan Alasan HAM... kalau rakyat aceh ya mau kali pun.. Cobak kau datangi pemerintah bilang suruh buat hukum islam kaffah di aceh... Klau DPR a,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,haha blunder cebong protein energy malnutrition pusat alas ham rakyat aceh kali coba datang perintah bilang suruh hukum islam kaffah aceh dewan wakil rakyat
